id	device_type	instrument_type	wattage	purpose	position	unit_number	color	dimmer	channel	address	universe	u_address	circuit_number	circuit_name	system	user_field_1	user_field_2	user_field_3	user_field_4	user_field_5	user_field_6	num_channels	frame_size	field_angle	field_angle_2	beam_angle	beam_angle_2	weight	gobo_1	gobo_1_rotation	gobo_2	gobo_2_rotation	gobo_shift	mark	draw_beam	draw_beam_as_3d_solid	use_vertical_beam	show_beam_at	falloff_distance	lamp_rotation_angle	top_shutter_depth	top_shutter_angle	left_shutter_depth	left_shutter_angle	right_shutter_depth	right_shutter_angle	bottom_shutter_depth	bottom_shutter_angle	symbol_name	use_legend	flip_front_and_back_legend_text	flip_left_and_right_legend_text	focus	set_3d_orientation	x_rotation	y_rotation	x_location	y_location	z_location	fixtureid	__uid	accessories	created_at	updated_at	production_id
3198	Light	PAR 64 MFL	1KW	PAR HIGH SIDES SL	E4	5	-	268	-	-	-	-	-	-	A	-	-	-	-	-	-	1	10	45°	17°	22°	12°	8lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par64 MFL*#	FOH	False	False	-	False	0	0	13'8.669	4'1.021	0	-	1584.1.1.0.0	-	2016-02-01 22:56:04 UTC	2016-02-01 22:56:04 UTC	1
3199																																																															2016-02-01 22:56:04 UTC	2016-02-01 22:56:04 UTC	1
3200	Light	PAR 64 MFL	1KW	PAR HIGH SIDES SL	E3	7	-	233	-	-	-	-	-	-	A	-	-	-	-	-	-	1	10	45°	17°	22°	12°	8lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par64 MFL*#	FOH	False	False	-	False	0	0	3'11.861	4'1.034	0	-	1587.1.1.0.0	-	2016-02-01 22:56:04 UTC	2016-02-01 22:56:04 UTC	1
3201																																																															2016-02-01 22:56:04 UTC	2016-02-01 22:56:04 UTC	1
3202	Light	PAR 64 MFL	1KW	PAR HIGH SIDES SR	E2	4	-	161	-	-	-	-	-	-	A	-	-	-	-	-	-	1	10	45°	17°	22°	12°	8lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par64 MFL*#	FOH	False	False	-	False	0	0	-14'8.331	4'1.034	0	-	1592.1.1.0.0	-	2016-02-01 22:56:04 UTC	2016-02-01 22:56:04 UTC	1
3203																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3204	Light	S4 PAR WFL	575W	DOWN WASH	D3	2	-	203	-	-	-	-	-	-	A	-	-	-	-	-	-	1	7.5	36°	17°	20°	12°	7.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Source 4 PAR WFL	FOH	False	False	-	False	0	0	-3'8.439	14'11.534	0	-	1905.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3205																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3206	Light	S4 PAR WFL	575W	DOWN WASH	D3	4	-	239	-	-	-	-	-	-	A	-	-	-	-	-	-	1	7.5	36°	17°	20°	12°	7.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Source 4 PAR WFL	FOH	False	False	-	False	0	0	2'.251	14'11.456	0	-	1906.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3207																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3208	Light	S4 PAR WFL	575W	DOWN WASH	D2	1	-	167	-	-	-	-	-	-	A	-	-	-	-	-	-	1	7.5	36°	17°	20°	12°	7.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Source 4 PAR WFL	FOH	False	False	-	False	0	0	-13'1.554	15'.807	0	-	1907.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3209																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3210	Light	S4 PAR WFL	575W	DOWN WASH	D4	3	-	275	-	-	-	-	-	-	A	-	-	-	-	-	-	1	7.5	36°	17°	20°	12°	7.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Source 4 PAR WFL	FOH	False	False	-	False	0	0	11'10.446	15'.781	0	-	1908.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3211																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3212	Light	S4 PAR WFL	575W	DOWN WASH	D5	2	-	308	-	-	-	-	-	-	A	-	-	-	-	-	-	1	7.5	36°	17°	20°	12°	7.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Source 4 PAR WFL	FOH	False	False	-	False	0	0	19'.148	14'9.066	0	-	1909.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3213																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3214	Light	S4 PAR WFL	575W	DOWN WASH	D1	2	-	131	-	-	-	-	-	-	A	-	-	-	-	-	-	1	7.5	36°	17°	20°	12°	7.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Source 4 PAR WFL	FOH	False	False	-	False	0	0	-20'2.293	14'8.382	0	-	1910.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3215																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3216	Static Accessory	7.5 4 Leaf Barn Door	-	-	B1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-18'7.414	37'10.656	216'0	-	1917.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3217																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3218	Static Accessory	7.5 4 Leaf Barn Door	-	-	B2	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-8'4.554	37'11.123	216'0	-	1918.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3219																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3220	Static Accessory	7.5 2 Leaf Barn Door	-	-	B3	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	7'1.429	38'1.882	0	-	1919.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3221																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3222	Static Accessory	7.5 4 Leaf Barn Door	-	-	D1	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-20'2.293	15'.622	216'0	-	1928.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3223																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3224	Static Accessory	7.5 4 Leaf Barn Door	-	-	D3	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-3'8.439	15'3.869	216'0	-	1929.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3225																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3226	Static Accessory	7.5 4 Leaf Barn Door	-	-	D3	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	2'.251	15'3.041	216'0	-	1930.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3227																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3228	Static Accessory	7.5 4 Leaf Barn Door	-	-	D5	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	19'.148	15'2.021	216'0	-	1931.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3229																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3230	Light	PAR 64 MFL	1KW	PAR HIGH SIDES SR	C1	3	-	137	-	-	-	-	-	-	A	-	-	-	-	-	-	1	10	45°	17°	22°	12°	8lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par64 MFL*#	FOH	False	False	-	False	0	0	-24'10.331	23'8.034	0	-	1591.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3231																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3232	Light	PAR 64 MFL	1KW	PAR HIGH SIDES SL	B5	6	-	324	-	-	-	-	-	-	A	-	-	-	-	-	-	1	10	45°	17°	22°	12°	8lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par64 MFL*#	FOH	False	False	-	False	0	0	23'6.349	34'2.854	0	-	1563.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3233																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3234	Light	PAR 64 MFL	1KW	PAR HIGH SIDES SL	C5	7	-	313	-	-	-	-	-	-	A	-	-	-	-	-	-	1	10	45°	17°	22°	12°	8lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par64 MFL*#	FOH	False	False	-	False	0	0	23'9.591	23'5.447	0	-	1582.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3235																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3236	Light	Source 4 19º	575W	-	C1	4	-	136	-	-	-	-	-	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	-23'3.671	26'3.622	0	-	1934.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3240	Static Accessory	Iris	-	-	B3	9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	-7.554	35'.111	216'0	-	1941.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3241																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3242	Light	Source 4 19º	575W	-	C3	1	-	249	-	-	-	-	-	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	-7.857	28'5.534	0	-	1944.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3243																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3244	Static Accessory	Iris	-	-	C3	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	-7.857	29'4.454	216'0	-	1945.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3245																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3246	Light	Source 4 19º	575W	-	C5	6	-	322	-	-	-	-	-	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	21'8.669	26'6.111	0	-	1956.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3247																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3248	Static Accessory	Iris	-	-	C5	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	21'1.516	26'6.111	216'0	-	1957.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3249																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3250	Light	Source 4 19º	575W	-	D5	6	-	316	-	-	-	-	-	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	22'5.123	16'3.246	0	-	1960.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3251																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3252	Static Accessory	Iris	-	-	D5	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	21'6.971	16'3.246	216'0	-	1961.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3253																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3254	Light	Source 4 19º	575W	-	D2	2	-	207	-	-	-	-	-	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	-6'8.739	19'2.811	0	-	1966.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3255																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3256	Static Accessory	Iris	-	-	D2	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	-6'8.739	20'1.046	216'0	-	2211.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3257																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3258	Light	6 Fresnel	1kw	BACK C	CATWALK UP STAGE-1	10	-	48	-	-	-	-	-	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	-22'4.685	64'1.636	216'0	-	1712.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3259																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3260	Light	6 Fresnel	1kw	BACK W	CATWALK UP STAGE-1	9	-	55	-	-	-	-	-	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	-16'11.099	64'1.078	216'0	-	2212.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3261																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3262	Light	6 Fresnel	1kw	BACK C	CATWALK UP STAGE-1	8	-	56	-	-	-	-	-	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	-12'11.099	64'1.078	216'0	-	1714.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3263																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3264	Light	6 Fresnel	1kw	BACK W	CATWALK UP STAGE-1	7	-	57	-	-	-	-	-	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	-7'6.465	64'1.636	216'0	-	2213.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3265																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3266	Light	6 Fresnel	1kw	BACK C	CATWALK UP STAGE-1	6	-	63	-	-	-	-	-	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	-2'10.764	64'1.636	216'0	-	2214.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3267																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3268	Light	6 Fresnel	1kw	BACK W	CATWALK UP STAGE-1	5	-	61	-	-	-	-	-	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	3'1.315	64'1.636	216'0	-	2215.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3269																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3270	Light	6 Fresnel	1kw	BACK C	CATWALK UP STAGE-1	4	-	68	-	-	-	-	-	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	7'7.819	64'1.636	216'0	-	2216.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3271																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3272	Light	6 Fresnel	1kw	BACK W	CATWALK UP STAGE-1	3	-	69	-	-	-	-	-	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	12'10.527	64'.596	216'0	-	2217.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3273																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3274	Light	6 Fresnel	1kw	BACK C	CATWALK UP STAGE-1	2	-	73	-	-	-	-	-	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	17'3.929	64'1.636	216'0	-	2218.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3275																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3276	Light	6 Fresnel	1kw	BACK W	CATWALK UP STAGE-1	1	-	74	-	-	-	-	-	-	A	-	-	-	-	-	-	0	7.5	75°	17°	13°	12°	11.1lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	6 Fresnel	FOH	False	False	-	False	0	0	22'6.648	64'1.122	216'0	-	1721.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3277																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3278	Light	PAR64 NSP	1K	CURTAIN WARMER	CATWALK US sidearm	10	-	54	-	-	-	-	-	-	A	-	-	-	-	-	-	1	-	0°	17°	0°	12°	0	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	PAR64 NSP	FOH	False	False	-	False	0	0	-5'11.782	62'8.876	0	-	1729.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3279																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3280	Light	PAR64 NSP	1K	CURTAIN WARMER	CATWALK US sidearm	8	-	60	-	-	-	-	-	-	A	-	-	-	-	-	-	1	-	0°	17°	0°	12°	0	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	PAR64 NSP	FOH	False	False	-	False	0	0	-1'5.874	62'8.876	0	-	1730.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3281																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3282	Light	PAR64 NSP	1K	CURTAIN WARMER	CATWALK US sidearm	7	-	59	-	-	-	-	-	-	A	-	-	-	-	-	-	1	-	0°	17°	0°	12°	0	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	PAR64 NSP	FOH	False	False	-	False	0	0	1'5.126	62'8.876	0	-	1731.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3283																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3284	Light	PAR64 NSP	1K	CURTAIN WARMER	CATWALK US sidearm	5	-	58	-	-	-	-	-	-	A	-	-	-	-	-	-	1	-	0°	17°	0°	12°	0	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	PAR64 NSP	FOH	False	False	-	False	0	0	6'.929	62'8.876	0	-	1732.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3285																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3286	Static Accessory	7.5 4 Leaf Barn Door	-	-	CATWALK UP STAGE-1	7	-	-	-	-	-	-	-	-	A	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-12'11.224	63'5.689	216'0	-	2223.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3287																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3288	Static Accessory	7.5 4 Leaf Barn Door	-	-	CATWALK UP STAGE-1	6	-	-	-	-	-	-	-	-	A	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-7'6.293	63'6.589	216'0	-	2224.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3289																																																															2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3290	Static Accessory	7.5 4 Leaf Barn Door	-	-	CATWALK UP STAGE-1	5	-	-	-	-	-	-	-	-	A	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	-2'10.592	63'6.589	216'0	-	2225.1.1.0.0	-	2016-02-01 22:56:05 UTC	2016-02-01 22:56:05 UTC	1
3291																																																															2016-02-01 22:56:06 UTC	2016-02-01 22:56:06 UTC	1
3292	Static Accessory	7.5 4 Leaf Barn Door	-	-	CATWALK UP STAGE-1	4	-	-	-	-	-	-	-	-	A	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	3'1.364	63'6.8	216'0	-	2226.1.1.0.0	-	2016-02-01 22:56:06 UTC	2016-02-01 22:56:06 UTC	1
3293																																																															2016-02-01 22:56:06 UTC	2016-02-01 22:56:06 UTC	1
3294	Static Accessory	7.5 4 Leaf Barn Door	-	-	CATWALK UP STAGE-1	3	-	-	-	-	-	-	-	-	A	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	7'8.036	63'6.687	216'0	-	2227.1.1.0.0	-	2016-02-01 22:56:06 UTC	2016-02-01 22:56:06 UTC	1
3295																																																															2016-02-01 22:56:06 UTC	2016-02-01 22:56:06 UTC	1
3296	Static Accessory	7.5 4 Leaf Barn Door	-	-	CATWALK UP STAGE-1	2	-	-	-	-	-	-	-	-	A	-	-	-	-	-	-	1	-	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	7.5 2 Leaf Barn Door	-	False	False	-	False	0	0	12'10.402	63'5.647	216'0	-	2228.1.1.0.0	-	2016-02-01 22:56:06 UTC	2016-02-01 22:56:06 UTC	1
3297																																																															2016-02-01 22:56:06 UTC	2016-02-01 22:56:06 UTC	1
